Счет;Стратегия;Контракт;Время;Дата;Откр.;Закр.;Время;Лот;Напр.;Маржа;Прибыль;Пункты;Бирж. комис.;Брок. комис.;Вход;Выход;Макс. лот;
b44530979;FuBTC_0811_2;BTCUSDT;2020-11-10 08:31:20.564;2020-11-10;08:31:20.564;08:31:30.348;00:00:09.784;0.02;buy;-9.9248325;-8.98276938;-649;-0.94206311;0;15404;15397.5;0.02;
b44530979;VSBTC_0410_1;BTCUSDT;2020-11-10 08:31:20.571;2020-11-10;08:31:20.571;08:31:45.826;00:00:25.255;0.08;buy;-73.58751;-69.82017127;-1203;-3.76733872;0;15403;15391;0.08;
b44530979;VSBTC_0410_4;BTCUSDT;2020-11-10 08:31:20.571;2020-11-10;08:31:20.571;09:27:02.512;00:55:41.941;0.16;buy;-1242.01785412;-1270.07279257;-10152.2;28.05493845;0;15403;15301.5;0.16;
b44530979;V2BTC_0410_1;BTCUSDT;2020-11-10 08:31:20.571;2020-11-10;08:31:20.571;08:31:22.958;00:00:02.387;0.031;buy;-5.28585262;-3.82554503;-223;-1.46030758;0;15403;15400.8;0.031;
d72085s8;SaBTC_0911_3;BTC-PERPETUAL;2020-11-10 08:33:10.122;2020-11-10;08:33:10.122;08:35:10.740;00:02:00.618;5000;buy;251.48299775;328.84864179;20;77.36564403;0;15381.5;15391.5;5000;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 08:41:19.754;2020-11-10;08:41:19.754;08:41:20.687;00:00:00.933;0.03;sell;9.56545875;10.97467485;417;-1.4092161;0;15360.6;15356.4;0.03;
b44530979;QcBTC_2910_6;BTCUSDT;2020-11-10 08:49:35.654;2020-11-10;08:49:35.654;08:50:52.742;00:01:17.088;0.18;buy;84.0934575;92.53229636;611;-8.43883886;0;15325.5;15331.6;0.18;
b44530979;FuBTC_0811_2;BTCUSDT;2020-11-10 08:50:30.608;2020-11-10;08:50:30.608;08:50:31.623;00:00:01.015;0.02;buy;4.7559675;5.69250696;311;-0.93653946;0;15308.9;15312;0.02;
d72085s6;SPBTC_0911_3;BTC-PERPETUAL;2020-11-10 08:50:34.511;2020-11-10;08:50:34.511;09:00:16.023;00:09:41.512;5000;sell;-1188.06336327;-1284.74362553;-94.286;-96.68026226;0;15347;15394.1;5000;
b44530979;QcBTC_2910_6;BTCUSDT;2020-11-10 08:52:35.530;2020-11-10;08:52:35.530;08:54:33.335;00:01:57.805;0.18;sell;84.0934575;92.54295523;611;-8.44949773;0;15351;15344.9;0.18;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 08:52:35.530;2020-11-10;08:52:35.530;08:54:28.979;00:01:53.449;0.03;sell;14.01557625;15.42400708;611;-1.40843083;0;15353;15346.9;0.03;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 08:52:35.531;2020-11-10;08:52:35.531;08:52:36.954;00:00:01.423;0.31;sell;48.8289525;63.3877734;206;-14.5588209;0;15356.2;15354.2;0.31;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 08:52:35.574;2020-11-10;08:52:35.574;08:52:36.954;00:00:01.380;0.03;sell;-10.98766125;-9.5790576;-479;-1.40860364;0;15349.4;15354.2;0.03;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 09:24:10.474;2020-11-10;09:24:10.474;09:24:14.390;00:00:03.916;0.31;buy;42.1920075;56.73042438;178;-14.53841688;0;15332.8;15334.6;0.31;
d72086s1;FuBTC_0711;BTC-PERPETUAL;2020-11-10 09:26:49.749;2020-11-10;09:26:49.749;09:27:20.405;00:00:30.656;5000;buy;101.33625223;179.01150174;8;77.6752495;0;15328;15332;5000;
d72085s6;SPBTC_0911_3;BTC-PERPETUAL;2020-11-10 09:26:49.749;2020-11-10;09:26:49.749;09:48:36.688;00:21:46.939;5000;buy;-1156.69794748;-1254.10459181;-91;-97.40664433;0;15326.5;15281;5000;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 09:27:02.395;2020-11-10;09:27:02.395;09:27:03.769;00:00:01.374;0.31;buy;63.76207875;78.27010255;269;-14.5080238;0;15300.3;15303;0.182;
b44530979;FuBTC_0611_7;BTCUSDT;2020-11-10 09:27:02.395;2020-11-10;09:27:02.395;09:27:03.769;00:00:01.374;0.1;buy;15.9806625;20.66076161;209;-4.68009911;0;15300.9;15303;0.1;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 09:27:02.484;2020-11-10;09:27:02.484;09:27:04.130;00:00:01.646;0.03;buy;15.139575;16.54384551;660;-1.40427051;0;15301.3;15307.9;0.03;
b44530979;QcBTC_2910_6;BTCUSDT;2020-11-10 09:31:15.980;2020-11-10;09:31:15.980;09:31:26.825;00:00:10.845;0.18;buy;84.0934575;92.50355946;611;-8.41010196;0;15273.3;15279.4;0.18;
b44530979;QcBTC_2910_3;BTCUSDT;2020-11-10 09:31:15.980;2020-11-10;09:31:15.980;09:31:26.825;00:00:10.845;0.12;buy;56.062305;61.66903938;611;-5.60673438;0;15273.3;15279.4;0.12;
b44530979;QcBTC_2910_1;BTCUSDT;2020-11-10 09:31:15.980;2020-11-10;09:31:15.980;09:31:26.825;00:00:10.845;0.12;buy;56.062305;61.66903938;611;-5.60673438;0;15273.3;15279.4;0.12;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 09:31:15.980;2020-11-10;09:31:15.980;09:31:26.823;00:00:10.843;0.03;buy;14.01557625;15.41720269;611;-1.40162644;0;15272.7;15278.9;0.03;
b44530979;FuBTC_0811_2;BTCUSDT;2020-11-10 09:31:16.183;2020-11-10;09:31:16.183;09:31:17.480;00:00:01.297;0.02;buy;5.2453275;6.17963425;343;-0.93430675;0;15272.2;15275.7;0.02;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 09:31:16.236;2020-11-10;09:31:16.236;09:31:18.037;00:00:01.801;0.03;buy;8.55615375;9.95759897;373;-1.40144522;0;15271.9;15275.7;0.03;
1S3YN;VSSBER_2808;SBER;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:02.000;00:00:02.000;21;buy;31.5;20.067516;15;11.432484;0;226.76;226.91;21;
1S3YN;ZTSBER_2509;SBER;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:02.000;00:00:02.000;257;buy;-517.5;-657.488508;-20.1362;139.988508;0;227.06;226.859;156;
1D35T;DFrdSBER_0410;SBER;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:01.000;00:00:01.000;403;buy;-890.6;-1110.15392;-22.0993;219.55392;0;227.11;226.889;403;
9725;OSSBER_1410;SBER;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:01.000;00:00:01.000;310;buy;-681.5;-850.3805;-21.9839;168.8805;0;227.1;226.88;301;
1S3YN;QcSBER_1410;SBER;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:01.000;00:00:01.000;414;buy;82.19999999;-143.22871201;1.98551;225.428712;0;226.871;226.891;263;
1S3YN;VSMVID_2010;MVID;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:15.000;00:00:15.000;33;buy;598;543.0664;18.1212;54.9336;0;692.7;694.512;33;
1S3YN;VSSBER_2810;SBER;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:01.000;00:00:01.000;259;buy;233.1;92.118012;9;140.981988;0;226.76;226.85;259;
1S3YN;VSBANEP_2010;BANEP;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:12.000;00:00:12.000;175;buy;-453.5;-505.02158;-5.18286;51.52158;0;1228;1225.41;100;
1S3YN;OSMVID_0311;MVID;2020-11-10 10:00:00.000;2020-11-10;10:00:00.000;10:00:48.000;00:00:48.000;24;buy;747;707.01084;31.125;39.98916;0;692.7;695.812;24;
1S3YN;SaTGKA_0208;TGKA;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:01:02.000;00:01:01.000;10;sell;78;75.28104;39;2.71896;0;0.011368;0.01129;10;
1S3YN;ZTPOLY_2509;POLY;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:04.000;00:00:03.000;50;sell;-40;-61.2412;-8;21.2412;0;1769.7;1770.5;29;
1D35T;DFrdSBER_0410;SBER;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:02.000;00:00:01.000;403;buy;253.2;33.847344;6.28288;219.352656;0;226.76;226.823;403;
9725;OSSBER_1410;SBER;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:01.000;00:00:00.000;288;buy;192;35.233536;6.66667;156.766464;0;226.77;226.837;142;
1N1EW;VSAFLT_1410;AFLT;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:01.000;00:00:00.000;1;buy;1.6;1.444432;8;0.155568;0;64.74;64.9;1;
1S3YN;QcSBER_1410;SBER;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:04.000;00:00:03.000;489;buy;669.9;403.693596;13.6994;266.206404;0;226.76;226.897;402;
1S3YN;VSSBER_2810;SBER;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:01.000;00:00:00.000;280;buy;319.4;166.978952;11.4071;152.421048;0;226.76;226.874;280;
1N1EW;DFrdRUAL_0611;RUAL;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:01.000;00:00:00.000;113;sell;175.15;166.390918;31;8.759082;0;32.375;32.22;113;
1S3YN;VSSIBN_0811;SIBN;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:00:01.000;00:00:00.000;20;sell;230;210.74624;23;19.25376;0;297.85;296.7;20;
1S3YN;VSSIBN_0811;SIBN;2020-11-10 10:00:01.000;2020-11-10;10:00:01.000;10:01:30.000;00:01:29.000;86;buy;-1521;-1576.90068;-35.3721;55.90068;0;295.871;294.102;39;
7600711;QcEu_2010_2;EuZ0;2020-11-10 10:00:01.273;2020-11-10;10:00:01.273;10:00:01.623;00:00:00.350;15;sell;-630;-650.85;-42;20.85;0;90931;90973;15;
7640um9;VSEu_3010;EuZ0;2020-11-10 10:00:01.274;2020-11-10;10:00:01.274;10:03:42.200;00:03:40.926;15;sell;631;610.15;42.0667;20.85;0;90931;90888.9;15;
7640xt4;QcEu_1210;EuZ0;2020-11-10 10:00:01.275;2020-11-10;10:00:01.275;10:00:01.684;00:00:00.408;15;sell;-225;-245.85;-15;20.85;0;90931;90946;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 10:00:01.275;2020-11-10;10:00:01.275;10:00:01.489;00:00:00.213;25;sell;-1000;-1029.5;-40;29.5;0;76829.2;76869.2;20;
7640xt4;FuGD_1208;GDZ0;2020-11-10 10:00:01.277;2020-11-10;10:00:01.277;10:00:01.291;00:00:00.013;1;buy;174.31539;168.10539;23;6.21;0;1886.6;1888.9;1;
7600112;DFrdMX_0609;MXZ0;2020-11-10 10:00:01.280;2020-11-10;10:00:01.280;10:00:01.319;00:00:00.039;1;buy;-125;-131.57;-5;6.57;0;297250;297125;1;
7640xt4;DFrdMX_0211;MXZ0;2020-11-10 10:00:01.280;2020-11-10;10:00:01.280;10:09:01.386;00:09:00.105;6;buy;-12000;-12039.42;-80;39.42;0;297250;295250;4;
7666tya;QcMX_0211;MXZ0;2020-11-10 10:00:01.286;2020-11-10;10:00:01.286;10:00:02.114;00:00:00.827;3;buy;-350;-369.71;-4.66667;19.71;0;297092;296975;1;
7640xt4;QcSi_M;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.970;00:00:00.680;28;sell;-644;-677.04;-23;33.04;0;76829;76852;28;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.507;00:00:00.217;19;sell;-532;-554.42;-28;22.42;0;76829;76857;19;
7600112;RSSi_2209_o;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.507;00:00:00.217;37;sell;-1056;-1099.66;-28.5405;43.66;0;76829;76857.5;37;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:02.003;00:00:00.714;23;sell;-529;-556.14;-23;27.14;0;76829;76852;23;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.896;00:00:00.606;19;sell;-532;-554.42;-28;22.42;0;76829;76857;19;
7666tya;RSSi_2610_3;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.487;00:00:00.197;18;sell;-720;-741.24;-40;21.24;0;76829;76869;18;
7600711;VSSi_2610;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:02.003;00:00:00.714;18;sell;-414;-435.24;-23;21.24;0;76829;76852;18;
7640um9;DFrdSi_2810;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.498;00:00:00.208;19;sell;-532;-554.42;-28;22.42;0;76829;76857;19;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.600;00:00:00.311;27;sell;-621;-652.86;-23;31.86;0;76829;76852;27;
7640xt4;DFrdSi_0211;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.680;00:00:00.390;19;sell;-531;-553.42;-27.9474;22.42;0;76829;76856.9;19;
7600711;QcSi_2610;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:01.600;00:00:00.311;18;sell;-360;-381.24;-20;21.24;0;76832;76852;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:00:01.289;2020-11-10;10:00:01.289;10:00:02.003;00:00:00.714;15;sell;-300;-317.7;-20;17.7;0;76832;76852;15;
7600711;QcRI_1910_2;RIZ0;2020-11-10 10:00:01.290;2020-11-10;10:00:01.290;10:00:01.662;00:00:00.371;5;buy;560.84082;540.24082;7.4;20.6;0;121804;121878;3;
7640xt4;QcRI_1910;RIZ0;2020-11-10 10:00:01.290;2020-11-10;10:00:01.290;10:00:01.571;00:00:00.281;3;buy;227.3679;215.0079;5;12.36;0;121830;121880;3;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:00:01.291;2020-11-10;10:00:01.291;10:00:02.003;00:00:00.712;19;sell;-247;-269.42;-13;22.42;0;76839;76852;16;
7640xt4;OSED_0109;EDZ0;2020-11-10 10:00:01.291;2020-11-10;10:00:01.291;10:02:39.722;00:02:38.431;26;sell;-394.10435999;-429.98435999;-2;35.88;0;1.1838;1.184;24;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 10:00:01.292;2020-11-10;10:00:01.292;10:00:01.522;00:00:00.230;18;sell;-90;-111.24;-5;21.24;0;76847;76852;9;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 10:00:01.292;2020-11-10;10:00:01.292;10:00:02.003;00:00:00.711;28;sell;-100;-133.04;-3.57143;33.04;0;76847;76850.6;28;
7600112;FuSR_1908_2;SRZ0;2020-11-10 10:00:01.292;2020-11-10;10:00:01.292;10:00:01.300;00:00:00.007;17;sell;408;382.16;24;25.84;0;22826;22802;17;
7640um9;T5RI_1410;RIZ0;2020-11-10 10:00:01.293;2020-11-10;10:00:01.293;10:00:01.351;00:00:00.058;1;buy;-30.31572;-34.43572;-2;4.12;0;121810;121790;1;
7640xt4;OSRI_2707;RIZ0;2020-11-10 10:00:01.295;2020-11-10;10:00:01.295;10:00:01.395;00:00:00.099;4;buy;242.52576;226.04576;4;16.48;0;121780;121820;1;
7640xt4;FuGD_1208;GDZ0;2020-11-10 10:00:01.297;2020-11-10;10:00:01.297;10:00:01.763;00:00:00.465;8;sell;651.78798;602.10798;10.75;49.68;0;1888.9;1887.83;5;
7640xt4;RSGD_2210;GDZ0;2020-11-10 10:00:01.298;2020-11-10;10:00:01.298;10:00:01.383;00:00:00.085;9;sell;591.15654;535.26654;8.66667;55.89;0;1889.3;1888.43;9;
7666tya;DFrdRI_3009_2;RIZ0;2020-11-10 10:00:01.299;2020-11-10;10:00:01.299;10:00:01.325;00:00:00.025;5;sell;1061.0502;1040.4502;14;20.6;0;121850;121710;1;
7600112;FuSR_1908_2;SRZ0;2020-11-10 10:00:01.300;2020-11-10;10:00:01.300;10:00:02.192;00:00:00.891;38;buy;-533;-590.76;-14.0263;57.76;0;22801.1;22787.1;17;
7640xt4;VSRI_0909;RIZ0;2020-11-10 10:00:01.316;2020-11-10;10:00:01.316;10:00:01.351;00:00:00.035;1;buy;90.94716;86.82716;6;4.12;0;121710;121770;1;
7640xt4;VSRI_2209_o;RIZ0;2020-11-10 10:00:01.316;2020-11-10;10:00:01.316;10:00:01.571;00:00:00.255;3;buy;727.57728;715.21728;16;12.36;0;121710;121870;3;
7600112;OSRI_0110;RIZ0;2020-11-10 10:00:01.316;2020-11-10;10:00:01.316;10:00:01.351;00:00:00.035;3;buy;257.68362;245.32362;5.66667;12.36;0;121703;121760;2;
7640um9;DFrdRI_2508;RIZ0;2020-11-10 10:00:01.325;2020-11-10;10:00:01.325;10:00:01.351;00:00:00.026;7;buy;636.63012;607.79012;6;28.84;0;121710;121770;7;
7640xt4;DFrdRI_1908_2;RIZ0;2020-11-10 10:00:01.325;2020-11-10;10:00:01.325;10:00:01.520;00:00:00.195;3;buy;682.1037;669.7437;15;12.36;0;121710;121860;3;
7640um9;DFrdRI_3009;RIZ0;2020-11-10 10:00:01.325;2020-11-10;10:00:01.325;10:00:01.662;00:00:00.337;3;buy;803.36658;791.00658;17.6667;12.36;0;121710;121887;3;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.325;2020-11-10;10:00:01.325;10:00:01.340;00:00:00.015;3;buy;227.3679;215.0079;5;12.36;0;121730;121780;3;
7666tya;DFrdRI_3009_2;RIZ0;2020-11-10 10:00:01.339;2020-11-10;10:00:01.339;10:00:01.571;00:00:00.232;1;buy;181.89432;177.77432;12;4.12;0;121730;121850;1;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.347;2020-11-10;10:00:01.347;10:00:01.351;00:00:00.004;3;buy;227.3679;215.0079;5;12.36;0;121710;121760;2;
7640um9;T5RI_1410;RIZ0;2020-11-10 10:00:01.351;2020-11-10;10:00:01.351;10:00:02.386;00:00:01.034;1;sell;-90.94716;-95.06716;-6;4.12;0;121790;121850;1;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.353;2020-11-10;10:00:01.353;10:00:01.395;00:00:00.041;3;buy;181.89432;169.53432;4;12.36;0;121710;121750;2;
7600711;QcGZ_2110;GZZ0;2020-11-10 10:00:01.362;2020-11-10;10:00:01.362;10:00:03.349;00:00:01.986;5;buy;-115;-120.65;-23;5.65;0;17008;16985;5;
7640um9;QcBR_1210_2;BRZ0;2020-11-10 10:00:01.371;2020-11-10;10:00:01.371;10:00:01.706;00:00:00.335;6;sell;136.42074;127.84074;3;8.58;0;42.35;42.32;2;
7640xt4;OSRI_2707;RIZ0;2020-11-10 10:00:01.395;2020-11-10;10:00:01.395;10:00:02.386;00:00:00.991;9;sell;90.94716;53.86716;0.666667;37.08;0;121836;121829;4;
7640um9;DFrdRI_2508;RIZ0;2020-11-10 10:00:01.395;2020-11-10;10:00:01.395;10:00:01.431;00:00:00.036;7;sell;742.73514;713.89514;7;28.84;0;121810;121740;7;
7600112;OSRI_0110;RIZ0;2020-11-10 10:00:01.395;2020-11-10;10:00:01.395;10:00:01.416;00:00:00.021;3;sell;181.89432;169.53432;4;12.36;0;121770;121730;3;
7640xt4;VSRI_0909;RIZ0;2020-11-10 10:00:01.396;2020-11-10;10:00:01.396;10:00:01.409;00:00:00.012;1;sell;106.10502;101.98502;7;4.12;0;121800;121730;1;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.417;2020-11-10;10:00:01.417;10:00:01.429;00:00:00.012;3;sell;181.89432;169.53432;4;12.36;0;121800;121760;3;
7600112;OSRI_0110;RIZ0;2020-11-10 10:00:01.422;2020-11-10;10:00:01.422;10:00:01.431;00:00:00.008;3;sell;318.31506;305.95506;7;12.36;0;121820;121750;3;
7640um9;DFrdRI_2508;RIZ0;2020-11-10 10:00:01.434;2020-11-10;10:00:01.434;10:00:01.451;00:00:00.016;3;buy;409.26222;396.90222;9;12.36;0;121720;121810;3;
7600112;OSRI_0110;RIZ0;2020-11-10 10:00:01.434;2020-11-10;10:00:01.434;10:00:01.451;00:00:00.016;3;buy;272.84148;260.48148;6;12.36;0;121720;121780;3;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.450;2020-11-10;10:00:01.450;10:00:01.451;00:00:00.000;3;buy;409.26222;396.90222;9;12.36;0;121710;121800;3;
7640xt4;VSRI_0909;RIZ0;2020-11-10 10:00:01.451;2020-11-10;10:00:01.451;10:00:02.205;00:00:00.754;1;sell;-90.94716;-95.06716;-6;4.12;0;121780;121840;1;
7640um9;DFrdRI_2508;RIZ0;2020-11-10 10:00:01.451;2020-11-10;10:00:01.451;10:00:02.106;00:00:00.655;6;sell;-272.84148;-297.56148;-3;24.72;0;121790;121820;6;
7600112;OSRI_0110;RIZ0;2020-11-10 10:00:01.451;2020-11-10;10:00:01.451;10:00:01.894;00:00:00.443;4;sell;45.47358;28.99358;0.75;16.48;0;121812;121805;3;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.451;2020-11-10;10:00:01.451;10:00:01.478;00:00:00.027;3;sell;0;-12.36;0;12.36;0;121770;121770;3;
7666tya;RSSi_2610_3;SiZ0;2020-11-10 10:00:01.498;2020-11-10;10:00:01.498;10:00:01.856;00:00:00.357;18;buy;90;68.76;5;21.24;0;76857;76862;18;
7600112;RSSi_2209_o;SiZ0;2020-11-10 10:00:01.507;2020-11-10;10:00:01.507;10:00:01.669;00:00:00.162;2;buy;20;17.64;10;2.36;0;76857;76867;2;
7640um9;DFrdSi_2810;SiZ0;2020-11-10 10:00:01.507;2020-11-10;10:00:01.507;10:00:01.669;00:00:00.162;19;buy;152;129.58;8;22.42;0;76857;76865;19;
7666tya;DFrdRI_3009_2;RIZ0;2020-11-10 10:00:01.571;2020-11-10;10:00:01.571;10:00:05.399;00:00:03.827;4;sell;-272.84148;-289.32148;-4.5;16.48;0;121850;121895;4;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 10:00:01.600;2020-11-10;10:00:01.600;10:00:01.669;00:00:00.068;27;buy;405;373.14;15;31.86;0;76852;76867;21;
7640xt4;DFrdRI_1908_2;RIZ0;2020-11-10 10:00:01.662;2020-11-10;10:00:01.662;10:00:02.386;00:00:00.724;3;sell;454.7358;442.3758;10;12.36;0;121880;121780;3;
7640um9;DFrdRI_3009;RIZ0;2020-11-10 10:00:01.662;2020-11-10;10:00:01.662;10:00:02.095;00:00:00.433;3;sell;181.89432;169.53432;4;12.36;0;121880;121840;3;
7600711;QcRI_1910_2;RIZ0;2020-11-10 10:00:01.662;2020-11-10;10:00:01.662;10:00:01.663;00:00:00.001;2;sell;0;-8.24;0;8.24;0;121860;121860;1;
7640xt4;QcRI_1910;RIZ0;2020-11-10 10:00:01.662;2020-11-10;10:00:01.662;10:00:02.386;00:00:00.724;3;sell;500.20938;487.84938;11;12.36;0;121890;121780;3;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 10:00:01.669;2020-11-10;10:00:01.669;10:00:02.003;00:00:00.334;19;sell;380;357.58;20;22.42;0;76867;76847;19;
7600112;RSSi_2209_o;SiZ0;2020-11-10 10:00:01.669;2020-11-10;10:00:01.669;10:00:02.201;00:00:00.531;9;sell;288;277.38;32;10.62;0;76867;76835;9;
7600711;QcSi_2610;SiZ0;2020-11-10 10:00:01.680;2020-11-10;10:00:01.680;10:00:01.856;00:00:00.175;14;buy;154;137.48;11;16.52;0;76852;76863;14;
7640um9;DFrdSi_2810;SiZ0;2020-11-10 10:00:01.680;2020-11-10;10:00:01.680;10:00:02.253;00:00:00.573;18;buy;-151.99999999;-173.23999999;-8.44444;21.24;0;76854;76845.6;18;
7640xt4;DFrdSi_0211;SiZ0;2020-11-10 10:00:01.680;2020-11-10;10:00:01.680;10:00:02.197;00:00:00.517;4;buy;-80;-84.72;-20;4.72;0;76858;76838;4;
7600711;QcRI_1910_2;RIZ0;2020-11-10 10:00:01.768;2020-11-10;10:00:01.768;10:00:01.859;00:00:00.090;1;sell;45.47358;41.35358;3;4.12;0;121890;121860;1;
7640xt4;QcRI_0211;RIZ0;2020-11-10 10:00:01.768;2020-11-10;10:00:01.768;10:00:02.582;00:00:00.813;3;sell;363.78864;351.42864;8;12.36;0;121900;121820;3;
7666tya;QcVB_1409_p;VBZ0;2020-11-10 10:00:01.787;2020-11-10;10:00:01.787;10:00:04.405;00:00:02.618;86;buy;172;152.22;2;19.78;0;3449;3451;86;
7640xt4;VSVB_2110;VBZ0;2020-11-10 10:00:01.787;2020-11-10;10:00:01.787;10:00:03.272;00:00:01.485;120;buy;-240;-267.6;-2;27.6;0;3451;3449;120;
7600112;OSVB_2110;VBZ0;2020-11-10 10:00:01.787;2020-11-10;10:00:01.787;10:00:03.272;00:00:01.485;94;buy;-376;-397.62;-4;21.62;0;3453;3449;94;
7640xt4;VSRI_2209_o;RIZ0;2020-11-10 10:00:01.787;2020-11-10;10:00:01.787;10:00:02.386;00:00:00.599;4;sell;1106.52378;1090.04378;18.25;16.48;0;121990;121808;3;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.859;2020-11-10;10:00:01.859;10:00:01.901;00:00:00.042;3;buy;500.20938;487.84938;11;12.36;0;121800;121910;3;
7600112;DFrdMX_0609;MXZ0;2020-11-10 10:00:01.894;2020-11-10;10:00:01.894;10:00:02.254;00:00:00.359;1;buy;100;93.43;4;6.57;0;296850;296950;1;
7600711;DFrdMX_1910_2;MXZ0;2020-11-10 10:00:01.894;2020-11-10;10:00:01.894;10:00:02.114;00:00:00.219;1;buy;125;118.43;5;6.57;0;296850;296975;1;
7600112;OSRI_0110;RIZ0;2020-11-10 10:00:01.895;2020-11-10;10:00:01.895;10:00:01.901;00:00:00.006;3;buy;500.20938;487.84938;11;12.36;0;121810;121920;2;
7600112;ZZRI_1410;RIZ0;2020-11-10 10:00:01.940;2020-11-10;10:00:01.940;10:00:02.095;00:00:00.154;3;sell;318.31506;305.95506;7;12.36;0;121920;121850;2;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 10:00:01.976;2020-11-10;10:00:01.976;10:00:02.519;00:00:00.543;27;buy;-189;-220.86;-7;31.86;0;76852;76845;22;
1S3YN;ShSBERP_2408;SBERP;2020-11-10 10:00:02.000;2020-11-10;10:00:02.000;10:00:04.000;00:00:02.000;30;buy;-21;-36.24996;-7;15.24996;0;211.84;211.77;30;
1S3YN;OSFLOT_0810;FLOT;2020-11-10 10:00:02.000;2020-11-10;10:00:02.000;10:00:10.000;00:00:08.000;7;buy;17.2;15.573808;24.5714;1.626192;0;96.6743;96.92;3;
9725;DFrdAFKS_2710;AFKS;2020-11-10 10:00:02.000;2020-11-10;10:00:02.000;10:00:08.000;00:00:06.000;2;sell;16.4;15.082784;82;1.317216;0;27.483;27.401;2;
1S3YN;DFrdAFKS_0811;AFKS;2020-11-10 10:00:02.000;2020-11-10;10:00:02.000;10:00:13.000;00:00:11.000;1;buy;7.5;6.842196;75;0.657804;0;27.371;27.446;1;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:00:02.003;2020-11-10;10:00:02.003;10:00:05.187;00:00:03.183;29;buy;-440.99999999;-475.21999999;-15.2069;34.22;0;76847.1;76831.9;16;
7666tya;RSSi_2610_3;SiZ0;2020-11-10 10:00:02.003;2020-11-10;10:00:02.003;10:00:02.258;00:00:00.254;18;buy;-64;-85.24;-3.55556;21.24;0;76847;76843.4;18;
